Query: to
----------------------------------------
Results (Okapi BM25):
  Document: speech_30.txt, Score: 0.0192
  Document: speech_26.txt, Score: 1.0999
  Document: speech_22.txt, Score: 1.0218
  Document: speech_27.txt, Score: 1.0167
  Document: speech_29.txt, Score: 0.9835
  Document: speech_37.txt, Score: 0.9669
  Document: speech_51.txt, Score: 0.9465
  Document: speech_41.txt, Score: 0.9379
  Document: speech_36.txt, Score: 0.9006
  Document: speech_39.txt, Score: 0.8868
  Document: speech_10.txt, Score: 0.8546
  Document: speech_4.txt, Score: 0.8336
  Document: speech_15.txt, Score: 0.7821
  Document: speech_24.txt, Score: 0.7428
  Document: speech_33.txt, Score: 0.7342
  Document: speech_13.txt, Score: 0.7109
  Document: speech_32.txt, Score: 0.7004
  Document: speech_40.txt, Score: 0.6821
  Document: speech_18.txt, Score: 0.6592
  Document: speech_11.txt, Score: 0.1292
  Document: speech_16.txt, Score: 0.1273
  Document: speech_1.txt, Score: 0.1252
  Document: speech_30.txt, Score: 0.1229
  Document: speech_34.txt, Score: 0.1213
  Document: speech_42.txt, Score: 0.1188
  Document: speech_17.txt, Score: 0.1172
  Document: speech_5.txt, Score: 0.1166
  Document: speech_35.txt, Score: 0.1126
  Document: speech_28.txt, Score: 0.1110
  Document: speech_12.txt, Score: 0.1090
  Document: speech_55.txt, Score: 0.1081
  Document: speech_21.txt, Score: 0.0948
  Document: speech_31.txt, Score: 0.0916
  Document: speech_38.txt, Score: 0.0000
  Document: speech_53.txt, Score: 0.0000

Results (LM with Jelinek-Mercer):
  Document: speech_48.txt, Score: -18.9507
  Document: speech_49.txt, Score: -19.1837
  Document: speech_6.txt, Score: -19.3638
  Document: speech_0.txt, Score: -20.0932
  Document: speech_2.txt, Score: -20.0958
  Document: speech_8.txt, Score: -20.2672
  Document: speech_43.txt, Score: -20.2848
  Document: speech_19.txt, Score: -20.2912
  Document: speech_47.txt, Score: -20.3024
  Document: speech_52.txt, Score: -20.4230
  Document: speech_25.txt, Score: -20.4588
  Document: speech_45.txt, Score: -20.5313
  Document: speech_23.txt, Score: -20.7663
  Document: speech_14.txt, Score: -20.8062
  Document: speech_50.txt, Score: -20.8841
  Document: speech_46.txt, Score: -20.9357
  Document: speech_20.txt, Score: -21.3921
  Document: speech_39.txt, Score: -21.4379
  Document: speech_41.txt, Score: -21.4462
  Document: speech_7.txt, Score: -21.5550
  Document: speech_36.txt, Score: -21.7080
  Document: speech_3.txt, Score: -21.7197
  Document: speech_37.txt, Score: -21.7292
  Document: speech_15.txt, Score: -21.8145
  Document: speech_51.txt, Score: -21.8798
  Document: speech_54.txt, Score: -21.8877
  Document: speech_4.txt, Score: -21.9537
  Document: speech_22.txt, Score: -22.1648
  Document: speech_40.txt, Score: -22.1721
  Document: speech_9.txt, Score: -22.1949
  Document: speech_33.txt, Score: -22.2099
  Document: speech_10.txt, Score: -22.2498
  Document: speech_24.txt, Score: -22.4522
  Document: speech_44.txt, Score: -22.5007
  Document: speech_27.txt, Score: -22.5315
  Document: speech_29.txt, Score: -22.5489
  Document: speech_32.txt, Score: -22.6692
  Document: speech_26.txt, Score: -22.6858
  Document: speech_18.txt, Score: -22.6924
  Document: speech_13.txt, Score: -22.7784
  Document: speech_11.txt, Score: -23.1693
  Document: speech_16.txt, Score: -23.2326
  Document: speech_1.txt, Score: -23.3817
  Document: speech_42.txt, Score: -23.4976
  Document: speech_30.txt, Score: -23.5134
  Document: speech_34.txt, Score: -23.5475
  Document: speech_17.txt, Score: -23.7089
  Document: speech_5.txt, Score: -23.7366
  Document: speech_28.txt, Score: -23.7729
  Document: speech_35.txt, Score: -23.7988
  Document: speech_55.txt, Score: -23.8741
  Document: speech_12.txt, Score: -23.9112
  Document: speech_21.txt, Score: -24.1021
  Document: speech_31.txt, Score: -24.1551
  Document: speech_38.txt, Score: -24.5642
  Document: speech_53.txt, Score: -24.5642

========================================

Query: less
----------------------------------------
Results (Okapi BM25):
  Document: speech_49.txt, Score: 1.5002
  Document: speech_48.txt, Score: 1.4536
  Document: speech_44.txt, Score: 1.3839
  Document: speech_26.txt, Score: 1.3344
  Document: speech_7.txt, Score: 1.2810
  Document: speech_42.txt, Score: 1.1500
  Document: speech_4.txt, Score: 1.1191
  Document: speech_2.txt, Score: 1.1062
  Document: speech_55.txt, Score: 1.0435
  Document: speech_25.txt, Score: 1.0197
  Document: speech_33.txt, Score: 0.9697
  Document: speech_54.txt, Score: 0.9577
  Document: speech_16.txt, Score: 0.9543
  Document: speech_31.txt, Score: 0.9534
  Document: speech_32.txt, Score: 0.9425
  Document: speech_17.txt, Score: 0.9130
  Document: speech_5.txt, Score: 0.8955
  Document: speech_36.txt, Score: 0.8941
  Document: speech_20.txt, Score: 0.8785
  Document: speech_18.txt, Score: 0.8639
  Document: speech_6.txt, Score: 0.6965
  Document: speech_8.txt, Score: 0.6546
  Document: speech_0.txt, Score: 0.5273
  Document: speech_1.txt, Score: 0.0000
  Document: speech_10.txt, Score: 0.0000
  Document: speech_11.txt, Score: 0.0000
  Document: speech_12.txt, Score: 0.0000
  Document: speech_13.txt, Score: 0.0000
  Document: speech_14.txt, Score: 0.0000
  Document: speech_15.txt, Score: 0.0000
  Document: speech_19.txt, Score: 0.0000
  Document: speech_21.txt, Score: 0.0000
  Document: speech_22.txt, Score: 0.0000
  Document: speech_23.txt, Score: 0.0000
  Document: speech_24.txt, Score: 0.0000
  Document: speech_27.txt, Score: 0.0000
  Document: speech_28.txt, Score: 0.0000
  Document: speech_29.txt, Score: 0.0000
  Document: speech_3.txt, Score: 0.0000
  Document: speech_30.txt, Score: 0.0000
  Document: speech_34.txt, Score: 0.0000
  Document: speech_35.txt, Score: 0.0000
  Document: speech_37.txt, Score: 0.0000
  Document: speech_38.txt, Score: 0.0000
  Document: speech_39.txt, Score: 0.0000
  Document: speech_40.txt, Score: 0.0000
  Document: speech_41.txt, Score: 0.0000
  Document: speech_43.txt, Score: 0.0000
  Document: speech_45.txt, Score: 0.0000
  Document: speech_46.txt, Score: 0.0000
  Document: speech_47.txt, Score: 0.0000
  Document: speech_50.txt, Score: 0.0000
  Document: speech_51.txt, Score: 0.0000
  Document: speech_52.txt, Score: 0.0000
  Document: speech_53.txt, Score: 0.0000
  Document: speech_9.txt, Score: 0.0000

Results (LM with Jelinek-Mercer):
  Document: speech_49.txt, Score: -6.6663
  Document: speech_48.txt, Score: -6.8441
  Document: speech_44.txt, Score: -7.0716
  Document: speech_26.txt, Score: -7.2130
  Document: speech_42.txt, Score: -7.2940
  Document: speech_7.txt, Score: -7.4026
  Document: speech_55.txt, Score: -7.6098
  Document: speech_4.txt, Score: -7.6447
  Document: speech_25.txt, Score: -7.6723
  Document: speech_2.txt, Score: -7.6730
  Document: speech_33.txt, Score: -7.7961
  Document: speech_54.txt, Score: -7.8245
  Document: speech_16.txt, Score: -7.8324
  Document: speech_31.txt, Score: -7.8346
  Document: speech_32.txt, Score: -7.8598
  Document: speech_17.txt, Score: -7.9264
  Document: speech_5.txt, Score: -7.9647
  Document: speech_36.txt, Score: -7.9678
  Document: speech_20.txt, Score: -8.0015
  Document: speech_18.txt, Score: -8.0324
  Document: speech_6.txt, Score: -8.3582
  Document: speech_8.txt, Score: -8.4887
  Document: speech_0.txt, Score: -8.6521
  Document: speech_1.txt, Score: -9.4963
  Document: speech_10.txt, Score: -9.4963
  Document: speech_11.txt, Score: -9.4963
  Document: speech_12.txt, Score: -9.4963
  Document: speech_13.txt, Score: -9.4963
  Document: speech_14.txt, Score: -9.4963
  Document: speech_15.txt, Score: -9.4963
  Document: speech_19.txt, Score: -9.4963
  Document: speech_21.txt, Score: -9.4963
  Document: speech_22.txt, Score: -9.4963
  Document: speech_23.txt, Score: -9.4963
  Document: speech_24.txt, Score: -9.4963
  Document: speech_27.txt, Score: -9.4963
  Document: speech_28.txt, Score: -9.4963
  Document: speech_29.txt, Score: -9.4963
  Document: speech_3.txt, Score: -9.4963
  Document: speech_30.txt, Score: -9.4963
  Document: speech_34.txt, Score: -9.4963
  Document: speech_35.txt, Score: -9.4963
  Document: speech_37.txt, Score: -9.4963
  Document: speech_38.txt, Score: -9.4963
  Document: speech_39.txt, Score: -9.4963
  Document: speech_40.txt, Score: -9.4963
  Document: speech_41.txt, Score: -9.4963
  Document: speech_43.txt, Score: -9.4963
  Document: speech_45.txt, Score: -9.4963
  Document: speech_46.txt, Score: -9.4963
  Document: speech_47.txt, Score: -9.4963
  Document: speech_50.txt, Score: -9.4963
  Document: speech_51.txt, Score: -9.4963
  Document: speech_52.txt, Score: -9.4963
  Document: speech_53.txt, Score: -9.4963
  Document: speech_9.txt, Score: -9.4963

========================================

Query: since 1973
----------------------------------------
Results (Okapi BM25):
  Document: speech_40.txt, Score: 3.3933
  Document: speech_30.txt, Score: 3.3847
  Document: speech_50.txt, Score: 0.3092
  Document: speech_41.txt, Score: 0.3027
  Document: speech_49.txt, Score: 0.3012
  Document: speech_35.txt, Score: 0.2983
  Document: speech_45.txt, Score: 0.2949
  Document: speech_48.txt, Score: 0.2949
  Document: speech_54.txt, Score: 0.2943
  Document: speech_39.txt, Score: 0.2935
  Document: speech_46.txt, Score: 0.2902
  Document: speech_16.txt, Score: 0.2818
  Document: speech_3.txt, Score: 0.2794
  Document: speech_17.txt, Score: 0.2767
  Document: speech_25.txt, Score: 0.2725
  Document: speech_29.txt, Score: 0.2708
  Document: speech_21.txt, Score: 0.2705
  Document: speech_51.txt, Score: 0.2704
  Document: speech_52.txt, Score: 0.2570
  Document: speech_36.txt, Score: 0.2550
  Document: speech_14.txt, Score: 0.2519
  Document: speech_10.txt, Score: 0.2467
  Document: speech_24.txt, Score: 0.2416
  Document: speech_11.txt, Score: 0.2413
  Document: speech_47.txt, Score: 0.2359
  Document: speech_34.txt, Score: 0.2332
  Document: speech_12.txt, Score: 0.2280
  Document: speech_53.txt, Score: 0.2243
  Document: speech_20.txt, Score: 0.2207
  Document: speech_9.txt, Score: 0.2129
  Document: speech_37.txt, Score: 0.2106
  Document: speech_7.txt, Score: 0.2095
  Document: speech_4.txt, Score: 0.2040
  Document: speech_28.txt, Score: 0.2009
  Document: speech_23.txt, Score: 0.1962
  Document: speech_27.txt, Score: 0.1915
  Document: speech_43.txt, Score: 0.1901
  Document: speech_22.txt, Score: 0.1898
  Document: speech_6.txt, Score: 0.1871
  Document: speech_33.txt, Score: 0.1767
  Document: speech_31.txt, Score: 0.1738
  Document: speech_1.txt, Score: 0.1667
  Document: speech_5.txt, Score: 0.1632
  Document: speech_0.txt, Score: 0.1513
  Document: speech_26.txt, Score: 0.1491
  Document: speech_2.txt, Score: 0.1407
  Document: speech_19.txt, Score: 0.1030
  Document: speech_8.txt, Score: 0.0717
  Document: speech_13.txt, Score: 0.0000
  Document: speech_15.txt, Score: 0.0000
  Document: speech_18.txt, Score: 0.0000
  Document: speech_32.txt, Score: 0.0000
  Document: speech_38.txt, Score: 0.0000
  Document: speech_42.txt, Score: 0.0000
  Document: speech_44.txt, Score: 0.0000
  Document: speech_55.txt, Score: 0.0000

Results (LM with Jelinek-Mercer):
  Document: speech_40.txt, Score: -14.5455
  Document: speech_30.txt, Score: -14.8600
  Document: speech_50.txt, Score: -18.3333
  Document: speech_49.txt, Score: -18.5026
  Document: speech_41.txt, Score: -18.5307
  Document: speech_35.txt, Score: -18.5818
  Document: speech_45.txt, Score: -18.6675
  Document: speech_48.txt, Score: -18.6679
  Document: speech_54.txt, Score: -18.6824
  Document: speech_46.txt, Score: -18.6957
  Document: speech_39.txt, Score: -18.7566
  Document: speech_16.txt, Score: -18.8782
  Document: speech_25.txt, Score: -18.9549
  Document: speech_17.txt, Score: -18.9741
  Document: speech_3.txt, Score: -18.9848
  Document: speech_29.txt, Score: -18.9858
  Document: speech_21.txt, Score: -18.9923
  Document: speech_51.txt, Score: -18.9932
  Document: speech_14.txt, Score: -19.1488
  Document: speech_52.txt, Score: -19.2107
  Document: speech_53.txt, Score: -19.2153
  Document: speech_36.txt, Score: -19.2393
  Document: speech_24.txt, Score: -19.3052
  Document: speech_10.txt, Score: -19.3484
  Document: speech_47.txt, Score: -19.3803
  Document: speech_11.txt, Score: -19.4118
  Document: speech_34.txt, Score: -19.4143
  Document: speech_12.txt, Score: -19.4766
  Document: speech_20.txt, Score: -19.5553
  Document: speech_28.txt, Score: -19.5673
  Document: speech_23.txt, Score: -19.6238
  Document: speech_37.txt, Score: -19.6544
  Document: speech_27.txt, Score: -19.6755
  Document: speech_43.txt, Score: -19.6903
  Document: speech_9.txt, Score: -19.6903
  Document: speech_22.txt, Score: -19.6936
  Document: speech_4.txt, Score: -19.7140
  Document: speech_7.txt, Score: -19.7178
  Document: speech_33.txt, Score: -19.8189
  Document: speech_31.txt, Score: -19.8448
  Document: speech_6.txt, Score: -19.8481
  Document: speech_1.txt, Score: -19.9030
  Document: speech_5.txt, Score: -19.9298
  Document: speech_26.txt, Score: -20.0297
  Document: speech_0.txt, Score: -20.0740
  Document: speech_2.txt, Score: -20.0830
  Document: speech_19.txt, Score: -20.2811
  Document: speech_8.txt, Score: -20.4083
  Document: speech_13.txt, Score: -20.6234
  Document: speech_15.txt, Score: -20.6234
  Document: speech_18.txt, Score: -20.6234
  Document: speech_32.txt, Score: -20.6234
  Document: speech_38.txt, Score: -20.6234
  Document: speech_42.txt, Score: -20.6234
  Document: speech_44.txt, Score: -20.6234
  Document: speech_55.txt, Score: -20.6234

========================================

Query: ll bring back
----------------------------------------
Results (Okapi BM25):
  Document: speech_0.txt, Score: 2.0658
  Document: speech_15.txt, Score: 1.9267
  Document: speech_8.txt, Score: 1.7537
  Document: speech_1.txt, Score: 1.7417
  Document: speech_6.txt, Score: 1.7332
  Document: speech_46.txt, Score: 1.6696
  Document: speech_19.txt, Score: 1.6450
  Document: speech_10.txt, Score: 1.6392
  Document: speech_11.txt, Score: 1.5716
  Document: speech_28.txt, Score: 1.5427
  Document: speech_49.txt, Score: 1.3943
  Document: speech_25.txt, Score: 1.3919
  Document: speech_55.txt, Score: 1.3846
  Document: speech_50.txt, Score: 1.3498
  Document: speech_35.txt, Score: 1.3466
  Document: speech_45.txt, Score: 1.3300
  Document: speech_48.txt, Score: 1.3226
  Document: speech_32.txt, Score: 1.2959
  Document: speech_36.txt, Score: 1.2805
  Document: speech_9.txt, Score: 1.2544
  Document: speech_33.txt, Score: 1.2160
  Document: speech_7.txt, Score: 1.1929
  Document: speech_21.txt, Score: 1.1900
  Document: speech_34.txt, Score: 1.1847
  Document: speech_5.txt, Score: 1.0609
  Document: speech_22.txt, Score: 0.9001
  Document: speech_29.txt, Score: 0.5188
  Document: speech_41.txt, Score: 0.5184
  Document: speech_16.txt, Score: 0.5084
  Document: speech_4.txt, Score: 0.4935
  Document: speech_24.txt, Score: 0.4860
  Document: speech_26.txt, Score: 0.4845
  Document: speech_30.txt, Score: 0.4793
  Document: speech_51.txt, Score: 0.4606
  Document: speech_47.txt, Score: 0.4520
  Document: speech_42.txt, Score: 0.4179
  Document: speech_14.txt, Score: 0.4120
  Document: speech_3.txt, Score: 0.4101
  Document: speech_27.txt, Score: 0.4013
  Document: speech_17.txt, Score: 0.3983
  Document: speech_52.txt, Score: 0.3967
  Document: speech_13.txt, Score: 0.3937
  Document: speech_2.txt, Score: 0.3926
  Document: speech_54.txt, Score: 0.3820
  Document: speech_31.txt, Score: 0.3727
  Document: speech_39.txt, Score: 0.3555
  Document: speech_18.txt, Score: 0.3453
  Document: speech_40.txt, Score: 0.3393
  Document: speech_12.txt, Score: 0.3327
  Document: speech_23.txt, Score: 0.2854
  Document: speech_44.txt, Score: 0.1854
  Document: speech_37.txt, Score: 0.1662
  Document: speech_20.txt, Score: 0.1587
  Document: speech_53.txt, Score: 0.1409
  Document: speech_43.txt, Score: 0.1194
  Document: speech_38.txt, Score: 0.0000

Results (LM with Jelinek-Mercer):
  Document: speech_0.txt, Score: -18.3004
  Document: speech_15.txt, Score: -18.7261
  Document: speech_46.txt, Score: -19.1278
  Document: speech_49.txt, Score: -19.6234
  Document: speech_25.txt, Score: -19.9117
  Document: speech_45.txt, Score: -19.9397
  Document: speech_28.txt, Score: -20.0575
  Document: speech_48.txt, Score: -20.1792
  Document: speech_6.txt, Score: -20.1968
  Document: speech_10.txt, Score: -20.2675
  Document: speech_35.txt, Score: -20.2793
  Document: speech_36.txt, Score: -20.3378
  Document: speech_50.txt, Score: -20.3795
  Document: speech_1.txt, Score: -20.5446
  Document: speech_41.txt, Score: -20.5510
  Document: speech_19.txt, Score: -20.5661
  Document: speech_32.txt, Score: -20.5904
  Document: speech_29.txt, Score: -20.7663
  Document: speech_8.txt, Score: -20.8343
  Document: speech_11.txt, Score: -20.8502
  Document: speech_16.txt, Score: -20.8927
  Document: speech_33.txt, Score: -21.1974
  Document: speech_24.txt, Score: -21.2099
  Document: speech_4.txt, Score: -21.3312
  Document: speech_51.txt, Score: -21.3475
  Document: speech_26.txt, Score: -21.3669
  Document: speech_34.txt, Score: -21.4930
  Document: speech_47.txt, Score: -21.5045
  Document: speech_14.txt, Score: -21.5081
  Document: speech_30.txt, Score: -21.5143
  Document: speech_42.txt, Score: -21.5164
  Document: speech_7.txt, Score: -21.7036
  Document: speech_21.txt, Score: -21.8427
  Document: speech_13.txt, Score: -21.9690
  Document: speech_54.txt, Score: -21.9867
  Document: speech_55.txt, Score: -22.1246
  Document: speech_27.txt, Score: -22.1916
  Document: speech_3.txt, Score: -22.2360
  Document: speech_5.txt, Score: -22.3216
  Document: speech_39.txt, Score: -22.3261
  Document: speech_9.txt, Score: -22.3301
  Document: speech_17.txt, Score: -22.3383
  Document: speech_52.txt, Score: -22.3561
  Document: speech_2.txt, Score: -22.5144
  Document: speech_31.txt, Score: -22.5351
  Document: speech_40.txt, Score: -22.6187
  Document: speech_12.txt, Score: -22.7275
  Document: speech_23.txt, Score: -22.7764
  Document: speech_18.txt, Score: -22.7976
  Document: speech_44.txt, Score: -22.8050
  Document: speech_37.txt, Score: -23.1991
  Document: speech_22.txt, Score: -23.2121
  Document: speech_53.txt, Score: -23.2363
  Document: speech_20.txt, Score: -23.2837
  Document: speech_43.txt, Score: -23.6231
  Document: speech_38.txt, Score: -24.2601

========================================

Query: one
----------------------------------------
Results (Okapi BM25):
  Document: speech_16.txt, Score: 0.0180
  Document: speech_11.txt, Score: 0.0178
  Document: speech_12.txt, Score: 0.0177
  Document: speech_15.txt, Score: 0.0177
  Document: speech_19.txt, Score: 0.0177
  Document: speech_14.txt, Score: 0.0176
  Document: speech_1.txt, Score: 0.0176
  Document: speech_17.txt, Score: 0.0176
  Document: speech_8.txt, Score: 0.0175
  Document: speech_38.txt, Score: 0.0175
  Document: speech_36.txt, Score: 0.0175
  Document: speech_22.txt, Score: 0.0175
  Document: speech_30.txt, Score: 0.0175
  Document: speech_0.txt, Score: 0.0174
  Document: speech_6.txt, Score: 0.0174
  Document: speech_25.txt, Score: 0.0174
  Document: speech_37.txt, Score: 0.0174
  Document: speech_7.txt, Score: 0.0174
  Document: speech_29.txt, Score: 0.0174
  Document: speech_21.txt, Score: 0.0173
  Document: speech_24.txt, Score: 0.0173
  Document: speech_20.txt, Score: 0.0173
  Document: speech_44.txt, Score: 0.0173
  Document: speech_13.txt, Score: 0.0173
  Document: speech_50.txt, Score: 0.0172
  Document: speech_34.txt, Score: 0.0171
  Document: speech_9.txt, Score: 0.0171
  Document: speech_51.txt, Score: 0.0171
  Document: speech_4.txt, Score: 0.0171
  Document: speech_42.txt, Score: 0.0170
  Document: speech_39.txt, Score: 0.0170
  Document: speech_27.txt, Score: 0.0170
  Document: speech_41.txt, Score: 0.0169
  Document: speech_40.txt, Score: 0.0168
  Document: speech_32.txt, Score: 0.0168
  Document: speech_33.txt, Score: 0.0166
  Document: speech_47.txt, Score: 0.0166
  Document: speech_45.txt, Score: 0.0166
  Document: speech_48.txt, Score: 0.0166
  Document: speech_54.txt, Score: 0.0165
  Document: speech_26.txt, Score: 0.0165
  Document: speech_46.txt, Score: 0.0164
  Document: speech_49.txt, Score: 0.0164
  Document: speech_10.txt, Score: 0.0163
  Document: speech_2.txt, Score: 0.0163
  Document: speech_35.txt, Score: 0.0163
  Document: speech_5.txt, Score: 0.0162
  Document: speech_18.txt, Score: 0.0160
  Document: speech_3.txt, Score: 0.0158
  Document: speech_28.txt, Score: 0.0154
  Document: speech_43.txt, Score: 0.0150
  Document: speech_53.txt, Score: 0.0150
  Document: speech_31.txt, Score: 0.0144
  Document: speech_52.txt, Score: 0.0140
  Document: speech_55.txt, Score: 0.0135
  Document: speech_23.txt, Score: 0.0107

Results (LM with Jelinek-Mercer):
  Document: speech_16.txt, Score: -5.1999
  Document: speech_38.txt, Score: -5.2602
  Document: speech_15.txt, Score: -5.3529
  Document: speech_14.txt, Score: -5.3639
  Document: speech_12.txt, Score: -5.3987
  Document: speech_11.txt, Score: -5.4175
  Document: speech_22.txt, Score: -5.4365
  Document: speech_13.txt, Score: -5.4535
  Document: speech_1.txt, Score: -5.4790
  Document: speech_17.txt, Score: -5.4821
  Document: speech_25.txt, Score: -5.4874
  Document: speech_42.txt, Score: -5.5121
  Document: speech_29.txt, Score: -5.5162
  Document: speech_36.txt, Score: -5.5215
  Document: speech_21.txt, Score: -5.5222
  Document: speech_24.txt, Score: -5.5230
  Document: speech_30.txt, Score: -5.5467
  Document: speech_50.txt, Score: -5.5641
  Document: speech_19.txt, Score: -5.5748
  Document: speech_37.txt, Score: -5.6034
  Document: speech_51.txt, Score: -5.6208
  Document: speech_20.txt, Score: -5.6230
  Document: speech_27.txt, Score: -5.6282
  Document: speech_44.txt, Score: -5.6284
  Document: speech_34.txt, Score: -5.6342
  Document: speech_6.txt, Score: -5.6367
  Document: speech_8.txt, Score: -5.6745
  Document: speech_7.txt, Score: -5.6779
  Document: speech_0.txt, Score: -5.6821
  Document: speech_41.txt, Score: -5.7226
  Document: speech_39.txt, Score: -5.7300
  Document: speech_4.txt, Score: -5.7339
  Document: speech_32.txt, Score: -5.7474
  Document: speech_9.txt, Score: -5.7720
  Document: speech_40.txt, Score: -5.7793
  Document: speech_33.txt, Score: -5.7983
  Document: speech_47.txt, Score: -5.7996
  Document: speech_46.txt, Score: -5.8048
  Document: speech_49.txt, Score: -5.8052
  Document: speech_45.txt, Score: -5.8100
  Document: speech_48.txt, Score: -5.8103
  Document: speech_54.txt, Score: -5.8214
  Document: speech_35.txt, Score: -5.8643
  Document: speech_26.txt, Score: -5.8852
  Document: speech_53.txt, Score: -5.9160
  Document: speech_10.txt, Score: -5.9323
  Document: speech_5.txt, Score: -5.9334
  Document: speech_2.txt, Score: -5.9617
  Document: speech_28.txt, Score: -5.9733
  Document: speech_18.txt, Score: -5.9862
  Document: speech_3.txt, Score: -6.0450
  Document: speech_43.txt, Score: -6.0861
  Document: speech_31.txt, Score: -6.2260
  Document: speech_52.txt, Score: -6.2868
  Document: speech_55.txt, Score: -6.2893
  Document: speech_23.txt, Score: -6.5140

========================================

Query: victory and
----------------------------------------
Results (Okapi BM25):
  Document: speech_27.txt, Score: 1.5360
  Document: speech_55.txt, Score: 1.3785
  Document: speech_50.txt, Score: 1.3666
  Document: speech_49.txt, Score: 1.3643
  Document: speech_47.txt, Score: 1.3136
  Document: speech_20.txt, Score: 1.2302
  Document: speech_43.txt, Score: 1.0621
  Document: speech_22.txt, Score: 1.0604
  Document: speech_46.txt, Score: 1.0463
  Document: speech_51.txt, Score: 1.0232
  Document: speech_35.txt, Score: 1.0164
  Document: speech_33.txt, Score: 0.9888
  Document: speech_31.txt, Score: 0.9725
  Document: speech_34.txt, Score: 0.9715
  Document: speech_32.txt, Score: 0.9617
  Document: speech_36.txt, Score: 0.9133
  Document: speech_30.txt, Score: 0.9010
  Document: speech_40.txt, Score: 0.8971
  Document: speech_8.txt, Score: 0.8598
  Document: speech_2.txt, Score: 0.7914
  Document: speech_9.txt, Score: 0.6674
  Document: speech_7.txt, Score: 0.6507
  Document: speech_0.txt, Score: 0.5464
  Document: speech_15.txt, Score: 0.0192
  Document: speech_19.txt, Score: 0.0192
  Document: speech_44.txt, Score: 0.0192
  Document: speech_37.txt, Score: 0.0192
  Document: speech_24.txt, Score: 0.0192
  Document: speech_13.txt, Score: 0.0192
  Document: speech_52.txt, Score: 0.0192
  Document: speech_26.txt, Score: 0.0192
  Document: speech_25.txt, Score: 0.0192
  Document: speech_54.txt, Score: 0.0191
  Document: speech_6.txt, Score: 0.0191
  Document: speech_39.txt, Score: 0.0191
  Document: speech_45.txt, Score: 0.0191
  Document: speech_11.txt, Score: 0.0191
  Document: speech_41.txt, Score: 0.0191
  Document: speech_29.txt, Score: 0.0191
  Document: speech_1.txt, Score: 0.0191
  Document: speech_5.txt, Score: 0.0191
  Document: speech_10.txt, Score: 0.0191
  Document: speech_16.txt, Score: 0.0191
  Document: speech_48.txt, Score: 0.0191
  Document: speech_3.txt, Score: 0.0191
  Document: speech_12.txt, Score: 0.0191
  Document: speech_17.txt, Score: 0.0191
  Document: speech_4.txt, Score: 0.0191
  Document: speech_21.txt, Score: 0.0191
  Document: speech_38.txt, Score: 0.0191
  Document: speech_14.txt, Score: 0.0191
  Document: speech_23.txt, Score: 0.0190
  Document: speech_18.txt, Score: 0.0190
  Document: speech_53.txt, Score: 0.0190
  Document: speech_28.txt, Score: 0.0190
  Document: speech_42.txt, Score: 0.0189

Results (LM with Jelinek-Mercer):
  Document: speech_27.txt, Score: -9.7200
  Document: speech_55.txt, Score: -10.1792
  Document: speech_50.txt, Score: -10.4488
  Document: speech_49.txt, Score: -10.4986
  Document: speech_47.txt, Score: -10.7724
  Document: speech_22.txt, Score: -10.7754
  Document: speech_20.txt, Score: -10.8487
  Document: speech_43.txt, Score: -10.9929
  Document: speech_51.txt, Score: -11.0574
  Document: speech_35.txt, Score: -11.0692
  Document: speech_32.txt, Score: -11.0848
  Document: speech_31.txt, Score: -11.0909
  Document: speech_33.txt, Score: -11.1664
  Document: speech_46.txt, Score: -11.1829
  Document: speech_34.txt, Score: -11.2065
  Document: speech_40.txt, Score: -11.3348
  Document: speech_30.txt, Score: -11.3691
  Document: speech_36.txt, Score: -11.3718
  Document: speech_2.txt, Score: -11.4782
  Document: speech_9.txt, Score: -11.8459
  Document: speech_7.txt, Score: -11.8514
  Document: speech_8.txt, Score: -11.8891
  Document: speech_0.txt, Score: -12.1420
  Document: speech_15.txt, Score: -12.6873
  Document: speech_13.txt, Score: -12.7380
  Document: speech_24.txt, Score: -12.8023
  Document: speech_44.txt, Score: -12.8094
  Document: speech_25.txt, Score: -12.8692
  Document: speech_37.txt, Score: -12.8725
  Document: speech_52.txt, Score: -12.9047
  Document: speech_19.txt, Score: -12.9110
  Document: speech_54.txt, Score: -12.9385
  Document: speech_38.txt, Score: -12.9428
  Document: speech_26.txt, Score: -12.9607
  Document: speech_45.txt, Score: -12.9620
  Document: speech_29.txt, Score: -12.9785
  Document: speech_41.txt, Score: -12.9795
  Document: speech_39.txt, Score: -13.0106
  Document: speech_53.txt, Score: -13.0259
  Document: speech_1.txt, Score: -13.0340
  Document: speech_16.txt, Score: -13.0371
  Document: speech_48.txt, Score: -13.0382
  Document: speech_11.txt, Score: -13.0449
  Document: speech_5.txt, Score: -13.0453
  Document: speech_6.txt, Score: -13.0675
  Document: speech_14.txt, Score: -13.0719
  Document: speech_10.txt, Score: -13.0725
  Document: speech_23.txt, Score: -13.0878
  Document: speech_12.txt, Score: -13.0928
  Document: speech_21.txt, Score: -13.0956
  Document: speech_17.txt, Score: -13.0984
  Document: speech_3.txt, Score: -13.1109
  Document: speech_4.txt, Score: -13.1706
  Document: speech_42.txt, Score: -13.1992
  Document: speech_28.txt, Score: -13.2090
  Document: speech_18.txt, Score: -13.2592

========================================

Query: small handful of
----------------------------------------
